,Ammonium,Crop,Date_actual,Date_found_EVI,Date_found_NDVI,EVI,N20,NDVI,Nitrate,Precip,Stability,Temp,Tmax,Tmin,Treatment1,Treatment_N,WFPS,Year
141,4.009838235294118,Wheat,2004-07-20,2004-07-18,2004-07-18,0.242,0.74,0.304,6.813176470588236,0.0,Stable,24.19,31.85,17.36,T2R1,T2R1,0.2926521739130435,2004
142,3.863676470588235,Wheat,2004-07-20,2004-07-18,2004-07-18,0.381,2.52,0.465,9.061764705882355,0.0,Stable,24.19,31.85,17.36,T1R4,T1R4,0.3062222222222223,2004
143,4.811911764705882,Wheat,2004-07-20,2004-07-18,2004-07-18,0.359,-0.92,0.434,12.69029411764706,0.0,Stable,24.19,31.85,17.36,T1R3,T1R3,0.25518518518518524,2004
144,4.997777777777777,Wheat,2004-07-20,2004-07-18,2004-07-18,0.294,1.66,0.36,3.044166666666667,0.0,Unstable,24.19,31.85,17.36,T1R2,T1R2,0.433814814814815,2004
145,3.701676470588235,Wheat,2004-07-20,2004-07-18,2004-07-18,0.237,0.79,0.292,7.55089705882353,0.0,Stable,24.19,31.85,17.36,T2R2,T2R2,0.2926521739130435,2004
146,9.353014705882352,Wheat,2004-07-20,2004-07-18,2004-07-18,0.539,1.02,0.57,4.6736176470588235,0.0,Stable,24.19,31.85,17.36,T4R1,T4R1,0.10362686567164182,2004
147,14.492823529411764,Wheat,2004-07-20,2004-07-18,2004-07-18,0.765,2.22,0.743,2.622529411764706,0.0,No data,24.19,31.85,17.36,T7R4,T7R4,0.21040601503759407,2004
148,9.457044117647058,Wheat,2004-07-20,2004-07-18,2004-07-18,0.571,1.01,0.614,4.1168676470588235,0.0,Unstable,24.19,31.85,17.36,T4R3,T4R3,0.20725373134328365,2004
149,6.571191176470588,Wheat,2004-07-20,2004-07-18,2004-07-18,0.697,1.88,0.694,2.727882352941177,0.0,Stable,24.19,31.85,17.36,T4R2,T4R2,0.284973880597015,2004
150,17.27841176470588,Wheat,2004-07-20,2004-07-18,2004-07-18,0.594,8.1,0.651,1.566529411764706,0.0,No data,24.19,31.85,17.36,T7R3,T7R3,0.34190977443609033,2004
151,9.690352941176473,Wheat,2004-07-20,2004-07-18,2004-07-18,0.636,1.25,0.643,2.1236470588235297,0.0,No data,24.19,31.85,17.36,T7R2,T7R2,0.34190977443609033,2004
152,13.964823529411763,Wheat,2004-07-20,2004-07-18,2004-07-18,0.692,0.51,0.696,0.9356470588235296,0.0,No data,24.19,31.85,17.36,T7R1,T7R1,0.1841052631578948,2004
153,6.781029411764706,Wheat,2004-07-20,2004-07-18,2004-07-18,0.385,0.61,0.455,19.243823529411767,0.0,Stable,24.19,31.85,17.36,T6R3,T6R3,0.3572592592592594,2004
154,9.845588235294118,Wheat,2004-07-20,2004-07-18,2004-07-18,0.559,0.92,0.581,15.223382352941176,0.0,Stable,24.19,31.85,17.36,T6R4,T6R4,0.25518518518518524,2004
155,8.803970588235295,Wheat,2004-07-20,2004-07-18,2004-07-18,0.721,-0.07,0.723,0.7474705882352941,0.0,No data,24.19,31.85,17.36,T5R3,T5R3,0.2590671641791045,2004
156,8.251073529411766,Wheat,2004-07-20,2004-07-18,2004-07-18,0.641,1.23,0.685,0.5798676470588235,0.0,No data,24.19,31.85,17.36,T5R2,T5R2,0.2590671641791045,2004
157,12.40069117647059,Wheat,2004-07-20,2004-07-18,2004-07-18,0.637,1.16,0.675,0.9247058823529412,0.0,No data,24.19,31.85,17.36,T5R1,T5R1,0.3886007462686568,2004
158,7.416911764705883,Wheat,2004-07-20,2004-07-18,2004-07-18,0.486,0.9,0.54,3.2306911764705886,0.0,Unstable,24.19,31.85,17.36,T4R4,T4R4,0.2590671641791045,2004
159,7.2952941176470585,Wheat,2004-07-20,2004-07-18,2004-07-18,0.377,2.92,0.428,14.70720588235294,0.0,Stable,24.19,31.85,17.36,T6R2,T6R2,0.3062222222222223,2004
160,4.47675,Wheat,2004-08-17,2004-08-19,2004-08-19,0.489,2.6,0.567,6.8284396551724145,17.6403,Stable,18.03,26.21,13.13,T2R4,T2R4,0.4389782608695652,2004
161,9.670551724137932,Wheat,2004-08-17,2004-08-19,2004-08-19,0.836,0.59,0.776,5.052129310344827,17.6403,Stable,18.03,26.21,13.13,T3R3,T3R3,0.2764963235294118,2004
162,8.480637931034483,Wheat,2004-08-17,2004-08-19,2004-08-19,0.812,0.72,0.766,2.1996724137931034,17.6403,Stable,18.03,26.21,13.13,T3R2,T3R2,0.22622426470588233,2004
163,5.414663793103449,Wheat,2004-08-17,2004-08-19,2004-08-19,0.739,1.39,0.735,1.7092500000000004,17.6403,Stable,18.03,26.21,13.13,T3R1,T3R1,0.20108823529411765,2004
164,6.4343017241379314,Wheat,2004-08-17,2004-08-19,2004-08-19,0.463,0.19,0.553,4.365077586206897,17.6403,Stable,18.03,26.21,13.13,T2R3,T2R3,0.36581521739130435,2004
165,6.766939655172415,Wheat,2004-08-17,2004-08-19,2004-08-19,0.738,0.62,0.723,2.0862413793103447,17.6403,Stable,18.03,26.21,13.13,T3R4,T3R4,0.17595220588235294,2004
166,3.7202241379310346,Wheat,2004-08-17,2004-08-19,2004-08-19,0.402,1.38,0.512,3.909629310344828,17.6403,Stable,18.03,26.21,13.13,T2R1,T2R1,0.31703985507246374,2004
167,4.032241379310345,Wheat,2004-08-17,2004-08-19,2004-08-19,0.453,2.22,0.558,6.190689655172414,17.6403,Stable,18.03,26.21,13.13,T1R4,T1R4,0.40829629629629643,2004
168,6.853017241379312,Wheat,2004-08-17,2004-08-19,2004-08-19,0.471,0.69,0.562,17.984827586206897,17.6403,Stable,18.03,26.21,13.13,T1R3,T1R3,0.33174074074074084,2004
169,5.445555555555555,Wheat,2004-08-17,2004-08-19,2004-08-19,0.531,3.16,0.591,3.5208333333333344,17.6403,Unstable,18.03,26.21,13.13,T1R2,T1R2,0.4593333333333334,2004
170,3.2647758620689653,Wheat,2004-08-17,2004-08-19,2004-08-19,0.378,0.64,0.467,6.122275862068966,17.6403,Stable,18.03,26.21,13.13,T2R2,T2R2,0.31703985507246374,2004
171,8.15023275862069,Wheat,2004-08-17,2004-08-19,2004-08-19,0.728,0.28,0.718,3.8780517241379315,17.6403,Stable,18.03,26.21,13.13,T4R1,T4R1,0.15544029850746272,2004
172,11.556232758620691,Wheat,2004-08-17,2004-08-19,2004-08-19,0.73,0.07,0.73,3.9446810344827585,17.6403,Unstable,18.03,26.21,13.13,T4R3,T4R3,0.31088059701492543,2004
173,17.41831034482759,Wheat,2004-08-17,2004-08-19,2004-08-19,0.533,1.23,0.631,0.5086551724137931,17.6403,No data,18.03,26.21,13.13,T7R3,T7R3,0.23670676691729328,2004
174,9.725896551724139,Wheat,2004-08-17,2004-08-19,2004-08-19,0.751,0.53,0.74,2.0391724137931035,17.6403,No data,18.03,26.21,13.13,T7R2,T7R2,0.2630075187969926,2004
175,12.501310344827587,Wheat,2004-08-17,2004-08-19,2004-08-19,0.627,-0.44,0.679,0.34934482758620683,17.6403,No data,18.03,26.21,13.13,T7R1,T7R1,0.1841052631578948,2004
176,12.398189655172414,Wheat,2004-08-17,2004-08-19,2004-08-19,0.784,1.65,0.747,11.562155172413792,17.6403,Stable,18.03,26.21,13.13,T6R4,T6R4,0.33174074074074084,2004
177,7.950172413793103,Wheat,2004-08-17,2004-08-19,2004-08-19,0.81,0.29,0.771,11.127327586206896,17.6403,Stable,18.03,26.21,13.13,T6R3,T6R3,0.5103703703703705,2004
178,11.758275862068965,Wheat,2004-08-17,2004-08-19,2004-08-19,0.752,1.54,0.721,10.695862068965516,17.6403,Stable,18.03,26.21,13.13,T6R2,T6R2,0.33174074074074084,2004
179,7.128206896551726,Wheat,2004-08-17,2004-08-19,2004-08-19,0.754,0.93,0.744,1.8328706896551727,17.6403,Stable,18.03,26.21,13.13,T4R2,T4R2,0.3367873134328359,2004
180,18.54031034482759,Wheat,2004-08-17,2004-08-19,2004-08-19,0.63,0.44,0.694,2.041448275862069,17.6403,No data,18.03,26.21,13.13,T7R4,T7R4,0.2893082706766918,2004
181,9.30212931034483,Wheat,2004-08-17,2004-08-19,2004-08-19,0.591,1.92,0.674,0.30717241379310345,17.6403,No data,18.03,26.21,13.13,T5R3,T5R3,0.284973880597015,2004
182,6.921543103448277,Wheat,2004-08-17,2004-08-19,2004-08-19,0.575,1.06,0.653,0.2597413793103448,17.6403,No data,18.03,26.21,13.13,T5R2,T5R2,0.3367873134328359,2004
183,10.954310344827588,Wheat,2004-08-17,2004-08-19,2004-08-19,0.624,1.56,0.689,0.33879310344827585,17.6403,No data,18.03,26.21,13.13,T5R1,T5R1,0.4663208955223882,2004
185,8.61698275862069,Wheat,2004-08-17,2004-08-19,2004-08-19,0.856,0.95,0.78,11.026465517241382,17.6403,Stable,18.03,26.21,13.13,T6R1,T6R1,0.3062222222222223,2004
186,6.5145,Wheat,2004-09-14,2004-09-20,2004-09-20,0.705,1.49,0.703,5.788875000000001,0.0,Stable,22.35,30.04,16.66,T3R4,T3R4,0.2764963235294118,2004
187,5.70825,Wheat,2004-09-14,2004-09-13,2004-09-13,0.637,1.02,0.597,7.224000000000001,0.0,Stable,22.35,30.04,16.66,T3R3,T3R3,0.3267683823529412,2004
188,6.466124999999999,Wheat,2004-09-14,2004-09-13,2004-09-13,0.607,1.35,0.58,6.5145,0.0,Stable,22.35,30.04,16.66,T3R2,T3R2,0.3519044117647059,2004
189,6.7725,Wheat,2004-09-14,2004-09-13,2004-09-13,0.595,-0.23,0.58,6.192,0.0,Stable,22.35,30.04,16.66,T3R1,T3R1,0.30163235294117646,2004
190,4.0322499999999994,Wheat,2004-09-14,2004-09-20,2004-09-20,0.525,1.81,0.575,4.98475,0.0,Stable,22.35,30.04,16.66,T2R4,T2R4,0.41459057971014496,2004
191,3.3655000000000004,Wheat,2004-09-14,2004-09-20,2004-09-20,0.461,0.46,0.52,5.079999999999999,0.0,Stable,22.35,30.04,16.66,T2R1,T2R1,0.31703985507246374,2004
192,3.4607499999999995,Wheat,2004-09-14,2004-09-20,2004-09-20,0.379,0.2,0.435,7.381875,0.0,Stable,22.35,30.04,16.66,T2R2,T2R2,0.2682644927536232,2004
193,4.56625,Wheat,2004-09-14,2004-09-13,2004-09-13,0.481,1.82,0.489,7.4750000000000005,0.0,Stable,22.35,30.04,16.66,T1R4,T1R4,0.3827777777777779,2004
194,4.355,Wheat,2004-09-14,2004-09-20,2004-09-20,0.321,2.71,0.433,13.520000000000001,0.0,Stable,22.35,30.04,16.66,T1R3,T1R3,0.3062222222222223,2004
195,6.157000000000001,Wheat,2004-09-14,2004-09-13,2004-09-13,0.59,1.99,0.571,8.596875,0.0,Stable,22.35,30.04,16.66,T4R1,T4R1,0.2590671641791045,2004
196,5.429250000000001,Wheat,2004-09-14,2004-09-20,2004-09-20,0.416,-0.16,0.483,5.8420000000000005,0.0,Stable,22.35,30.04,16.66,T2R3,T2R3,0.31703985507246374,2004
197,4.712499999999999,Wheat,2004-09-14,2004-09-20,2004-09-20,0.365,1.26,0.436,8.254999999999999,0.0,Unstable,22.35,30.04,16.66,T1R2,T1R2,0.4593333333333334,2004
198,6.631875,Wheat,2004-09-14,2004-09-13,2004-09-13,0.623,4.24,0.607,7.336000000000001,0.0,Stable,22.35,30.04,16.66,T4R2,T4R2,0.4663208955223882,2004
199,7.270500000000001,Wheat,2004-09-14,2004-09-13,2004-09-13,0.837,3.23,0.695,7.074000000000001,0.0,Unstable,22.35,30.04,16.66,T4R4,T4R4,0.3886007462686568,2004
200,6.140625,Wheat,2004-09-14,2004-09-13,2004-09-13,0.629,3.98,0.593,8.089250000000002,0.0,Unstable,22.35,30.04,16.66,T4R3,T4R3,0.4145074626865673,2004
201,13.810500000000003,Wheat,2004-09-14,2004-09-13,2004-09-13,0.616,0.36,0.599,5.0985,0.0,No data,22.35,30.04,16.66,T7R4,T7R4,0.34190977443609033,2004
202,15.048000000000004,Wheat,2004-09-14,2004-09-13,2004-09-13,0.532,4.58,0.552,3.3990000000000005,0.0,No data,22.35,30.04,16.66,T7R3,T7R3,0.34190977443609033,2004
203,9.735000000000001,Wheat,2004-09-14,2004-09-13,2004-09-13,0.788,0.36,0.677,5.0985,0.0,No data,22.35,30.04,16.66,T7R2,T7R2,0.3682105263157896,2004
204,9.311250000000001,Wheat,2004-09-14,2004-09-13,2004-09-13,0.796,4.43,0.672,8.72625,0.0,Stable,22.35,30.04,16.66,T6R4,T6R4,0.3572592592592594,2004
205,11.22,Wheat,2004-09-14,2004-09-13,2004-09-13,0.565,1.53,0.562,2.1615,0.0,No data,22.35,30.04,16.66,T7R1,T7R1,0.47341353383458656,2004
206,8.33625,Wheat,2004-09-14,2004-09-13,2004-09-13,0.783,2.09,0.665,12.69125,0.0,Stable,22.35,30.04,16.66,T6R2,T6R2,0.3572592592592594,2004
207,7.49975,Wheat,2004-09-14,2004-09-13,2004-09-13,0.608,0.79,0.594,0.8842500000000001,0.0,No data,22.35,30.04,16.66,T5R3,T5R3,0.3886007462686568,2004
208,7.090375,Wheat,2004-09-14,2004-09-13,2004-09-13,0.569,0.33,0.566,0.7696249999999999,0.0,No data,22.35,30.04,16.66,T5R2,T5R2,0.3367873134328359,2004
209,13.738625,Wheat,2004-09-14,2004-09-13,2004-09-13,0.594,1.44,0.585,1.0316250000000002,0.0,No data,22.35,30.04,16.66,T5R1,T5R1,0.4663208955223882,2004
210,6.467499999999999,Wheat,2004-09-14,2004-09-13,2004-09-13,0.921,7.09,0.725,9.23,0.0,Stable,22.35,30.04,16.66,T6R3,T6R3,0.48485185185185203,2004
211,8.37425,Wheat,2004-09-28,2004-09-29,2004-09-29,0.79,0.7,0.711,4.18175,3.048,Stable,11.97,14.81,8.82,T3R4,T3R4,0.20108823529411765,2004
212,8.50325,Wheat,2004-09-28,2004-09-29,2004-09-29,0.912,0.56,0.725,4.39675,3.048,Stable,11.97,14.81,8.82,T3R2,T3R2,0.22622426470588233,2004
213,4.8365833333333335,Wheat,2004-09-28,2004-09-29,2004-09-29,0.305,0.45,0.387,5.7785,3.048,Stable,11.97,14.81,8.82,T2R2,T2R2,0.2438768115942029,2004
214,7.852833333333333,Wheat,2004-09-28,2004-09-29,2004-09-29,0.329,1.53,0.428,6.720416666666667,3.048,Stable,11.97,14.81,8.82,T2R3,T2R3,0.2682644927536232,2004
215,9.661249999999999,Wheat,2004-09-28,2004-09-29,2004-09-29,0.822,1.29,0.692,6.8775,3.048,Unstable,11.97,14.81,8.82,T4R3,T4R3,0.31088059701492543,2004
216,13.397999999999998,Wheat,2004-09-28,2004-09-29,2004-09-29,0.621,-0.33,0.593,3.6629999999999994,3.048,No data,11.97,14.81,8.82,T7R1,T7R1,0.1841052631578948,2004
217,11.77125,Corn,2005-04-12,2005-04-16,2005-04-16,0.257,2.41,0.501,6.777107142857142,0.0,Stable,9.46,16.58,3.43,T3R4,T3R4,0.3519044117647059,2005
218,5.261428571428571,Corn,2005-04-12,2005-04-16,2005-04-16,0.344,3.1,0.385,4.304392857142858,0.0,Stable,9.46,16.58,3.43,T2R1,T2R1,0.31703985507246374,2005
219,10.51275,Corn,2005-04-12,2005-04-16,2005-04-16,0.503,1.62,0.529,8.065857142857144,0.0,Stable,9.46,16.58,3.43,T4R1,T4R1,0.3626940298507464,2005
220,7.966982142857143,Corn,2005-04-12,2005-04-16,2005-04-16,0.193,2.35,0.384,5.304517857142857,0.0,Stable,9.46,16.58,3.43,T2R3,T2R3,0.2682644927536232,2005
221,16.04271428571429,Corn,2005-04-12,2005-04-16,2005-04-16,0.266,2.7,0.334,7.488642857142858,0.0,No data,9.46,16.58,3.43,T7R4,T7R4,0.42081203007518814,2005
222,13.167000000000003,Corn,2005-04-12,2005-04-16,2005-04-16,0.351,2.97,0.407,6.159214285714286,0.0,No data,9.46,16.58,3.43,T7R2,T7R2,0.4997142857142859,2005
223,8.800535714285717,Corn,2005-04-12,2005-04-16,2005-04-16,0.534,0.82,0.544,9.202142857142857,0.0,Stable,9.46,16.58,3.43,T6R1,T6R1,0.40829629629629643,2005
224,11.677714285714284,Corn,2005-04-12,2005-04-16,2005-04-16,0.304,2.56,0.363,1.0175892857142859,0.0,No data,9.46,16.58,3.43,T5R3,T5R3,0.4663208955223882,2005
225,9.455178571428574,Corn,2005-04-12,2005-04-16,2005-04-16,0.545,3.3,0.54,6.725178571428571,0.0,Stable,9.46,16.58,3.43,T6R2,T6R2,0.3572592592592594,2005
226,19.616062499999998,Corn,2005-04-20,2005-04-16,2005-04-16,0.257,2.22,0.501,8.3285625,0.0,Stable,16.21,22.21,6.07,T3R4,T3R4,0.2764963235294118,2005
227,19.817625,Corn,2005-04-20,2005-04-25,2005-04-25,0.714,2.03,0.688,10.7473125,0.0,Stable,16.21,22.21,6.07,T3R3,T3R3,0.25136029411764704,2005
228,21.8655,Corn,2005-04-20,2005-04-25,2005-04-25,0.758,2.03,0.7,9.06225,0.0,Stable,16.21,22.21,6.07,T3R2,T3R2,0.2764963235294118,2005
229,15.520312500000001,Corn,2005-04-20,2005-04-25,2005-04-25,0.672,2.98,0.673,6.079125,0.0,Stable,16.21,22.21,6.07,T3R1,T3R1,0.30163235294117646,2005
230,6.500812499999999,Corn,2005-04-20,2005-04-25,2005-04-25,0.527,-0.73,0.55,2.3098125,0.0,Stable,16.21,22.21,6.07,T2R4,T2R4,0.2926521739130435,2005
231,5.7943750000000005,Corn,2005-04-20,2005-04-16,2005-04-16,0.344,3.4,0.385,3.96875,0.0,Stable,16.21,22.21,6.07,T2R1,T2R1,0.2438768115942029,2005
232,9.693125,Corn,2005-04-20,2005-04-25,2005-04-25,0.371,3.1,0.423,8.799375,0.0,Stable,16.21,22.21,6.07,T1R4,T1R4,0.3062222222222223,2005
233,7.0687500000000005,Corn,2005-04-20,2005-04-25,2005-04-25,0.288,0.61,0.336,13.479375000000001,0.0,Stable,16.21,22.21,6.07,T1R3,T1R3,0.2296666666666667,2005
234,9.83125,Corn,2005-04-20,2005-04-25,2005-04-25,0.391,2.26,0.427,12.463750000000001,0.0,Unstable,16.21,22.21,6.07,T1R2,T1R2,0.3572592592592594,2005
235,16.1375625,Corn,2005-04-20,2005-04-16,2005-04-16,0.503,2.76,0.529,8.908000000000001,0.0,Stable,16.21,22.21,6.07,T4R1,T4R1,0.2590671641791045,2005
236,8.961437499999999,Corn,2005-04-20,2005-04-16,2005-04-16,0.193,2.8,0.384,5.159375,0.0,Stable,16.21,22.21,6.07,T2R3,T2R3,0.2438768115942029,2005
237,20.174000000000003,Corn,2005-04-20,2005-04-25,2005-04-25,0.75,2.59,0.7,9.636687499999999,0.0,Stable,16.21,22.21,6.07,T4R2,T4R2,0.31088059701492543,2005
238,17.3165625,Corn,2005-04-20,2005-04-25,2005-04-25,0.692,2.19,0.67,12.936250000000001,0.0,Unstable,16.21,22.21,6.07,T4R4,T4R4,0.3367873134328359,2005
239,28.001250000000002,Corn,2005-04-20,2005-04-25,2005-04-25,0.72,2.37,0.694,11.773625,0.0,Unstable,16.21,22.21,6.07,T4R3,T4R3,0.4145074626865673,2005
240,15.633750000000003,Corn,2005-04-20,2005-04-16,2005-04-16,0.266,2.67,0.334,7.0125,0.0,No data,16.21,22.21,6.07,T7R4,T7R4,0.3682105263157896,2005
241,23.133,Corn,2005-04-20,2005-04-25,2005-04-25,0.386,2.52,0.451,3.04425,0.0,No data,16.21,22.21,6.07,T7R3,T7R3,0.3945112781954888,2005
242,15.889500000000004,Corn,2005-04-20,2005-04-25,2005-04-25,0.462,2.19,0.499,1.5345000000000002,0.0,No data,16.21,22.21,6.07,T7R1,T7R1,0.31560902255639106,2005
243,11.708125,Corn,2005-04-20,2005-04-25,2005-04-25,0.749,2.58,0.69,5.500624999999999,0.0,Stable,16.21,22.21,6.07,T6R3,T6R3,0.3827777777777779,2005
244,12.244375,Corn,2005-04-20,2005-04-25,2005-04-25,0.725,2.19,0.68,6.394374999999999,0.0,Stable,16.21,22.21,6.07,T6R4,T6R4,0.2807037037037038,2005
245,10.335,Corn,2005-04-20,2005-04-16,2005-04-16,0.534,-0.22,0.544,8.295625,0.0,Stable,16.21,22.21,6.07,T6R1,T6R1,0.3572592592592594,2005
246,10.873,Corn,2005-04-20,2005-04-16,2005-04-16,0.304,0.72,0.363,0.8596875,0.0,No data,16.21,22.21,6.07,T5R3,T5R3,0.3626940298507464,2005
247,21.074624999999997,Corn,2005-04-20,2005-04-25,2005-04-25,0.462,2.51,0.514,0.786,0.0,No data,16.21,22.21,6.07,T5R2,T5R2,0.3886007462686568,2005
248,20.567000000000004,Corn,2005-04-20,2005-04-25,2005-04-25,0.445,2.5,0.493,1.391875,0.0,No data,16.21,22.21,6.07,T5R1,T5R1,0.4922276119402986,2005
249,10.530000000000003,Corn,2005-04-20,2005-04-16,2005-04-16,0.545,0.75,0.54,6.410625,0.0,Stable,16.21,22.21,6.07,T6R2,T6R2,0.25518518518518524,2005
250,11.6125,Corn,2005-05-18,2005-05-18,2005-05-18,0.138,2.48,0.241,29.8625,0.0,Stable,15.86,21.77,10.27,T1R3,T1R3,0.25518518518518524,2005
251,12.906450000000003,Corn,2005-07-13,2005-07-14,2005-07-14,0.52,2.53,0.43,31.385700000000003,0.0,Stable,25.03,31.92,19.8,T3R1,T3R1,0.15081617647058823,2005
252,99.35250000000002,Corn,2005-07-13,2005-07-14,2005-07-14,0.45,6.86,0.389,54.547999999999995,0.0,Stable,25.03,31.92,19.8,T1R4,T1R4,0.1786296296296297,2005
253,114.15625,Corn,2005-07-13,2005-07-14,2005-07-14,0.429,2.93,0.359,50.45300000000002,0.0,Unstable,25.03,31.92,19.8,T1R2,T1R2,0.2807037037037038,2005
254,20.10195,Corn,2005-07-13,2005-07-14,2005-07-14,0.458,3.58,0.388,67.9366,0.0,Stable,25.03,31.92,19.8,T4R1,T4R1,0.1813470149253732,2005
255,18.43825,Corn,2005-07-13,2005-07-14,2005-07-14,0.475,7.54,0.412,55.973025000000014,0.0,Stable,25.03,31.92,19.8,T4R2,T4R2,0.2331604477611941,2005
256,16.04095,Corn,2005-07-13,2005-07-14,2005-07-14,0.354,6.97,0.314,39.22795000000001,0.0,Unstable,25.03,31.92,19.8,T4R4,T4R4,0.31088059701492543,2005
257,20.347800000000003,Corn,2005-07-13,2005-07-14,2005-07-14,0.483,3.45,0.418,1.1319000000000001,0.0,No data,25.03,31.92,19.8,T7R3,T7R3,0.15780451127819553,2005
258,11.076000000000002,Corn,2005-07-13,2005-07-14,2005-07-14,0.292,1.94,0.264,9.82475,0.0,Stable,25.03,31.92,19.8,T6R3,T6R3,0.3572592592592594,2005
259,6.808725000000001,Corn,2005-07-13,2005-07-14,2005-07-14,0.489,2.69,0.413,0.49452500000000005,0.0,No data,25.03,31.92,19.8,T5R2,T5R2,0.284973880597015,2005
260,23.491575,Corn,2005-07-13,2005-07-14,2005-07-14,0.522,-0.17,0.441,0.5174500000000001,0.0,No data,25.03,31.92,19.8,T5R1,T5R1,0.4404141791044778,2005
261,10.868250000000002,Corn,2005-07-28,2005-07-30,2005-07-30,0.858,1.57,0.784,21.416480769230773,0.0,Stable,18.37,25.81,10.65,T3R2,T3R2,0.42731250000000004,2005
262,6.489692307692308,Corn,2005-07-28,2005-07-30,2005-07-30,0.792,8.95,0.754,8.61075,0.0,Stable,18.37,25.81,10.65,T3R1,T3R1,0.45244852941176467,2005
263,22.154173076923076,Corn,2005-07-28,2005-07-30,2005-07-30,0.784,37.2,0.754,19.81444230769231,0.0,Stable,18.37,25.81,10.65,T2R4,T2R4,0.4877536231884058,2005
264,53.80159615384617,Corn,2005-07-28,2005-07-30,2005-07-30,0.813,35.81,0.769,26.40378846153846,0.0,Stable,18.37,25.81,10.65,T2R3,T2R3,0.3414275362318841,2005
265,32.1016923076923,Corn,2005-07-28,2005-07-30,2005-07-30,0.692,5.07,0.678,19.352846153846155,0.0,Stable,18.37,25.81,10.65,T2R2,T2R2,0.3414275362318841,2005
266,27.9925,Corn,2005-07-28,2005-07-30,2005-07-30,0.757,10.69,0.739,23.9425,0.0,Stable,18.37,25.81,10.65,T1R3,T1R3,0.2296666666666667,2005
267,15.825,Corn,2005-07-28,2005-07-30,2005-07-30,0.738,5.8,0.727,21.837500000000002,0.0,Stable,18.37,25.81,10.65,T1R4,T1R4,0.3572592592592594,2005
268,38.215,Corn,2005-07-28,2005-07-30,2005-07-30,0.785,16.46,0.742,21.65,0.0,Unstable,18.37,25.81,10.65,T1R2,T1R2,0.48485185185185203,2005
269,10.627615384615385,Corn,2005-07-28,2005-07-30,2005-07-30,0.833,4.94,0.765,20.486192307692306,0.0,Stable,18.37,25.81,10.65,T3R3,T3R3,0.4021764705882353,2005
270,28.240403846153846,Corn,2005-07-28,2005-07-30,2005-07-30,0.815,8.81,0.763,42.657346153846156,0.0,Stable,18.37,25.81,10.65,T2R1,T2R1,0.36581521739130435,2005
271,7.777211538461538,Corn,2005-07-28,2005-07-30,2005-07-30,0.771,1.76,0.745,54.452884615384626,0.0,Stable,18.37,25.81,10.65,T3R4,T3R4,0.4021764705882353,2005
272,10.278461538461539,Corn,2005-07-28,2005-07-30,2005-07-30,0.852,1.22,0.768,18.022576923076922,0.0,Stable,18.37,25.81,10.65,T4R1,T4R1,0.3367873134328359,2005
273,14.542846153846154,Corn,2005-07-28,2005-07-30,2005-07-30,0.664,0.5,0.704,9.854307692307694,0.0,No data,18.37,25.81,10.65,T7R4,T7R4,0.47341353383458656,2005
274,15.477000000000002,Corn,2005-07-28,2005-07-30,2005-07-30,0.733,2.14,0.718,1.5636923076923077,0.0,No data,18.37,25.81,10.65,T7R3,T7R3,0.4997142857142859,2005
275,11.339307692307692,Corn,2005-07-28,2005-07-30,2005-07-30,0.777,1.3,0.735,5.739461538461539,0.0,No data,18.37,25.81,10.65,T7R2,T7R2,0.5260150375939852,2005
276,15.185076923076922,Corn,2005-07-28,2005-07-30,2005-07-30,0.665,-0.04,0.706,1.7261538461538461,0.0,No data,18.37,25.81,10.65,T7R1,T7R1,0.47341353383458656,2005
277,9.450000000000001,Corn,2005-07-28,2005-07-30,2005-07-30,0.842,1.87,0.758,9.2975,0.0,Stable,18.37,25.81,10.65,T6R4,T6R4,0.4593333333333334,2005
278,8.3325,Corn,2005-07-28,2005-07-30,2005-07-30,0.912,4.48,0.786,9.17,0.0,Stable,18.37,25.81,10.65,T6R3,T6R3,0.5358888888888891,2005
279,8.325,Corn,2005-07-28,2005-07-30,2005-07-30,0.854,4.36,0.768,10.770000000000001,0.0,Stable,18.37,25.81,10.65,T6R2,T6R2,0.4593333333333334,2005
280,11.545634615384616,Corn,2005-07-28,2005-07-30,2005-07-30,0.817,0.96,0.767,14.140442307692307,0.0,Stable,18.37,25.81,10.65,T4R2,T4R2,0.5440410447761196,2005
281,10.54298076923077,Corn,2005-07-28,2005-07-30,2005-07-30,0.664,0.36,0.704,0.4585000000000001,0.0,No data,18.37,25.81,10.65,T5R3,T5R3,0.4663208955223882,2005
282,9.688961538461538,Corn,2005-07-28,2005-07-30,2005-07-30,0.643,0.89,0.688,0.5315576923076922,0.0,No data,18.37,25.81,10.65,T5R2,T5R2,0.4404141791044778,2005
283,13.807903846153845,Corn,2005-07-28,2005-07-30,2005-07-30,0.708,0.54,0.723,0.5869807692307694,0.0,No data,18.37,25.81,10.65,T5R1,T5R1,0.5958544776119404,2005
284,10.366634615384616,Corn,2005-07-28,2005-07-30,2005-07-30,0.848,3.64,0.77,10.38175,0.0,Unstable,18.37,25.81,10.65,T4R4,T4R4,0.518134328358209,2005
285,9.115,Corn,2005-07-28,2005-07-30,2005-07-30,0.951,9.31,0.789,15.309999999999999,0.0,Stable,18.37,25.81,10.65,T6R1,T6R1,0.433814814814815,2005
